x,y,z,name,state
49.96,74.43,42.63,SE-20_13-18F_f_020.jpg,1
49.54,74.43,38.26,SE-20_13-18F_f_021.jpg,1
49.61,74.33,34.58,SE-20_13-18F_f_022.jpg,1
49.76,74.33,30.71,SE-20_13-18F_f_023.jpg,1
49.83,74.43,27.03,SE-20_13-18F_f_024.jpg,1
49.83,71.53,27.03,SE-20_13-18F_f_025.jpg,1
49.76,71.53,30.71,SE-20_13-18F_f_026.jpg,1
49.61,71.53,34.58,SE-20_13-18F_f_027.jpg,1
49.54,71.53,38.26,SE-20_13-18F_f_028.jpg,1
49.38,71.53,42.14,SE-20_13-18F_f_029.jpg,1
49.72,71.43,46.69,SE-20_13-18F_f_030.jpg,1
49.72,68.33,46.69,SE-20_13-18F_f_031.jpg,1
49.96,68.53,42.63,SE-20_13-18F_f_032.jpg,1
49.54,68.53,38.26,SE-20_13-18F_f_033.jpg,1
49.61,68.53,34.58,SE-20_13-18F_f_034.jpg,1
49.76,68.63,30.71,SE-20_13-18F_f_035.jpg,1
49.83,68.53,27.03,SE-20_13-18F_f_036.jpg,1
49.83,65.53,27.03,SE-20_13-18F_f_037.jpg,1
49.76,65.63,30.71,SE-20_13-18F_f_038.jpg,1
49.61,65.63,34.58,SE-20_13-18F_f_039.jpg,1
49.45,65.53,38.46,SE-20_13-18F_f_040.jpg,1
49.96,65.43,42.63,SE-20_13-18F_f_041.jpg,1
49.55,65.13,47.08,SE-20_13-18F_f_042.jpg,1
49.46,61.83,47.27,SE-20_13-18F_f_043.jpg,1
49.87,62.23,42.82,SE-20_13-18F_f_044.jpg,1
50.02,62.43,38.95,SE-20_13-18F_f_045.jpg,1
50.27,62.53,34.88,SE-20_13-18F_f_046.jpg,1
49.68,62.63,30.9,SE-20_13-18F_f_047.jpg,1
49.83,62.43,27.03,SE-20_13-18F_f_048.jpg,1
49.83,59.23,27.03,SE-20_13-18F_f_049.jpg,1
50.34,59.43,31.2,SE-20_13-18F_f_050.jpg,1
50.19,59.33,35.07,SE-20_13-18F_f_051.jpg,1
49.19,59.03,39.04,SE-20_13-18F_f_052.jpg,1
49.61,58.93,43.4,SE-20_13-18F_f_053.jpg,1
49.29,58.43,47.65,SE-20_13-18F_f_054.jpg,1
49.68,54.73,48.54,SE-20_13-18F_f_055.jpg,1
49.44,55.43,43.78,SE-20_13-18F_f_056.jpg,1
49.85,55.83,39.33,SE-20_13-18F_f_057.jpg,1
50.01,55.93,35.46,SE-20_13-18F_f_058.jpg,1
50.25,56.03,31.39,SE-20_13-18F_f_059.jpg,1
49.83,55.73,27.03,SE-20_13-18F_f_060.jpg,1
50,98.43,17.82,SE-20_19-21F_g_001.jpg,1
50.34,98.03,22.38,SE-20_19-21F_g_002.jpg,1
50.09,97.83,26.45,SE-20_19-21F_g_003.jpg,1
49.85,97.73,30.52,SE-20_19-21F_g_004.jpg,1
49.7,97.73,34.39,SE-20_19-21F_g_005.jpg,1
49.45,97.83,38.46,SE-20_19-21F_g_006.jpg,1
49.78,98.03,43.01,SE-20_19-21F_g_007.jpg,1
49.37,98.33,47.46,SE-20_19-21F_g_008.jpg,1
48.79,95.33,46.97,SE-20_19-21F_g_009.jpg,1
49.21,95.13,42.52,SE-20_19-21F_g_010.jpg,1
49.54,94.93,38.26,SE-20_19-21F_g_011.jpg,1
49.79,94.93,34.2,SE-20_19-21F_g_012.jpg,1
49.94,94.93,30.32,SE-20_19-21F_g_013.jpg,1
50.09,95.03,26.45,SE-20_19-21F_g_014.jpg,1
50.34,95.03,22.38,SE-20_19-21F_g_015.jpg,1
49.92,95.43,18.02,SE-20_19-21F_g_016.jpg,1
50,92.43,17.82,SE-20_19-21F_g_017.jpg,1
45.35,92.83,21.07,SE-20_19-21F_g_018.jpg,1
50.09,92.33,26.45,SE-20_19-21F_g_019.jpg,1
49.94,92.23,30.32,SE-20_19-21F_g_020.jpg,1
49.79,92.13,34.2,SE-20_19-21F_g_021.jpg,1
43.42,92.93,39.45,SE-20_19-21F_g_022.jpg,1
49.3,92.33,42.33,SE-20_19-21F_g_023.jpg,1
46.69,92.73,48.11,SE-20_19-21F_g_024.jpg,1
46.86,89.63,47.73,SE-20_19-21F_g_025.jpg,1
43.93,89.73,43.62,SE-20_19-21F_g_026.jpg,1
46.11,89.63,38.8,SE-20_19-21F_g_027.jpg,1
49.87,89.53,34,SE-20_19-21F_g_028.jpg,1
50.02,89.53,30.13,SE-20_19-21F_g_029.jpg,1
50.17,89.63,26.26,SE-20_19-21F_g_030.jpg,1
45.35,89.73,21.07,SE-20_19-21F_g_031.jpg,1
49.26,89.63,17.72,SE-20_19-21F_g_032.jpg,1
48.59,86.83,17.42,SE-20_19-21F_g_033.jpg,1
49.67,86.93,22.08,SE-20_19-21F_g_034.jpg,1
50.17,86.93,26.26,SE-20_19-21F_g_035.jpg,1
50.02,87.03,30.13,SE-20_19-21F_g_036.jpg,1
49.87,87.03,34,SE-20_19-21F_g_037.jpg,1
43.6,86.73,39.06,SE-20_19-21F_g_038.jpg,1
43.85,86.63,43.81,SE-20_19-21F_g_039.jpg,1
49.81,86.83,46.5,SE-20_19-21F_g_040.jpg,1
49.72,84.03,46.69,SE-20_19-21F_g_041.jpg,1
50.04,84.23,42.44,SE-20_19-21F_g_042.jpg,1
49.63,84.23,38.07,SE-20_19-21F_g_043.jpg,1
49.87,84.33,34,SE-20_19-21F_g_044.jpg,1
50.02,84.33,30.13,SE-20_19-21F_g_045.jpg,1
50.17,84.23,26.26,SE-20_19-21F_g_046.jpg,1
50.34,84.13,22.38,SE-20_19-21F_g_047.jpg,1
50,84.03,17.82,SE-20_19-21F_g_048.jpg,1
50.05,98.73,1.84,SE-20_19-21F_h_001.jpg,1
50.38,98.33,6.39,SE-20_19-21F_h_002.jpg,1
50.05,98.03,10.66,SE-20_19-21F_h_003.jpg,1
49.81,97.93,14.72,SE-20_19-21F_h_004.jpg,1
49.57,97.93,18.78,SE-20_19-21F_h_005.jpg,1
49.9,98.13,23.35,SE-20_19-21F_h_006.jpg,1
42.29,96.43,24.31,SE-20_19-21F_h_007.jpg,1
49.66,95.03,18.59,SE-20_19-21F_h_008.jpg,1
49.89,95.03,14.53,SE-20_19-21F_h_009.jpg,1
50.14,95.13,10.47,SE-20_19-21F_h_010.jpg,1
50.38,95.33,6.39,SE-20_19-21F_h_011.jpg,1
50.05,95.53,1.84,SE-20_19-21F_h_012.jpg,1
50.71,92.43,2.14,SE-20_19-21F_h_013.jpg,1
50.38,92.23,6.39,SE-20_19-21F_h_014.jpg,1
50.14,92.23,10.47,SE-20_19-21F_h_015.jpg,1
49.89,92.13,14.53,SE-20_19-21F_h_016.jpg,1
49.66,92.23,18.59,SE-20_19-21F_h_017.jpg,1
42.37,92.93,24.12,SE-20_19-21F_h_018.jpg,1
44.31,89.53,23.38,SE-20_19-21F_h_019.jpg,1
49.74,89.33,18.4,SE-20_19-21F_h_020.jpg,1
49.98,89.33,14.34,SE-20_19-21F_h_021.jpg,1
50.23,89.33,10.27,SE-20_19-21F_h_022.jpg,1
50.38,89.33,6.39,SE-20_19-21F_h_023.jpg,1
50.71,89.43,2.14,SE-20_19-21F_h_024.jpg,1
50.71,86.53,2.14,SE-20_19-21F_h_025.jpg,1
50.38,86.53,6.39,SE-20_19-21F_h_026.jpg,1
50.14,86.63,10.47,SE-20_19-21F_h_027.jpg,1
49.98,86.63,14.34,SE-20_19-21F_h_028.jpg,1
49.74,86.63,18.4,SE-20_19-21F_h_029.jpg,1
49.41,86.63,22.66,SE-20_19-21F_h_030.jpg,1
49.41,83.73,22.66,SE-20_19-21F_h_031.jpg,1
49.66,83.83,18.59,SE-20_19-21F_h_032.jpg,1
49.89,83.83,14.53,SE-20_19-21F_h_033.jpg,1
50.14,83.73,10.47,SE-20_19-21F_h_034.jpg,1
50.47,83.73,6.2,SE-20_19-21F_h_035.jpg,1
50.05,83.43,1.84,SE-20_19-21F_h_036.jpg,1
